trip_id,start_time,scooter_type,battery_low,user_rating,trip_distance_m,trip_duration_s,trip_aborted
2309,2025-05-14 09:15:08,Model B,FALSE,5,2372,828.6279733830844,FALSE
2310,2025-05-14 09:20:33,Model B,FALSE,3,1299,276.15280193432403,FALSE
2311,2025-05-14 09:20:39,Model A,FALSE,NA,1467,290.80026703082086,FALSE
2312,2025-05-14 09:30:55,Model A,FALSE,4,1378,287.56959246627633,FALSE
2313,2025-05-14 09:30:56,Model B,FALSE,2,912,208.21578679132878,FALSE
2314,2025-05-14 09:40:25,Model B,TRUE,4,1715,343.3030001178364,FALSE
2315,2025-05-14 09:50:04,Model A,FALSE,4,528,137.15199330980928,FALSE
2316,2025-05-14 09:50:13,Model B,FALSE,4,1036,328.9456603083449,FALSE
2317,2025-05-14 09:50:43,Model A,FALSE,5,614,147.03741193709726,FALSE
2318,2025-05-14 09:50:52,Model B,FALSE,2,553,124.00806271280138,FALSE
2319,2025-05-14 09:55:22,Model A,FALSE,2,NA,NA,FALSE
2320,2025-05-14 09:55:38,Model A,FALSE,2,549,48.62936790525107,FALSE
2321,2025-05-14 10:00:49,Model B,TRUE,3,1152,296.29627916882646,FALSE
2322,2025-05-14 10:05:21,Model B,TRUE,1,1023,215.21979314420784,TRUE
2323,2025-05-14 10:05:31,Model A,FALSE,4,NA,NA,FALSE
2324,2025-05-14 10:05:46,Model B,TRUE,4,462,114.59096467561591,TRUE
2325,2025-05-14 10:10:25,Model B,TRUE,1,1556,451.6849719834945,FALSE
2326,2025-05-14 10:10:35,Model A,FALSE,4,1501,513.0562100983024,FALSE
2327,2025-05-14 10:15:20,Model B,FALSE,3,973,323.2084780944087,FALSE
2328,2025-05-14 10:15:32,Model A,FALSE,1,845,200.2427520454866,FALSE
2329,2025-05-14 10:15:38,Model A,FALSE,4,536,140.2169894836834,FALSE
2330,2025-05-14 10:20:06,Model A,FALSE,5,714,164.64474263799428,FALSE
2331,2025-05-14 10:20:35,Model B,FALSE,3,520,101.13678406816382,TRUE
2332,2025-05-14 10:20:35,Model B,FALSE,4,2574,619.7460047898975,FALSE
2333,2025-05-14 10:20:48,Model A,TRUE,3,424,125.12093755505717,FALSE
2334,2025-05-14 10:30:18,Model A,TRUE,2,534,112.82706130598521,TRUE
2335,2025-05-14 10:30:48,Model B,FALSE,2,1620,486.4582626544223,FALSE
2336,2025-05-14 10:35:55,Model A,TRUE,3,481,97.58396270548232,FALSE
2337,2025-05-14 10:40:57,Model A,TRUE,5,2183,566.3705528995752,TRUE
2338,2025-05-14 10:45:20,Model B,TRUE,4,1341,311.5879311603802,FALSE
2339,2025-05-14 11:00:50,Model A,FALSE,1,2674,724.3481004065688,FALSE
2340,2025-05-14 11:05:33,Model A,FALSE,4,1150,242.27211188198783,TRUE
2341,2025-05-14 11:05:53,Model B,FALSE,3,4674,1003.5899058520533,FALSE
2342,2025-05-14 11:25:53,Model A,FALSE,3,1617,574.2412584961542,FALSE
2343,2025-05-14 11:30:37,Model B,FALSE,5,1370,410.3314553365228,FALSE
2344,2025-05-14 11:35:20,Model B,TRUE,1,1365,381.6245996475005,FALSE
2345,2025-05-14 11:40:21,Model A,FALSE,4,1445,356.0215093175708,FALSE
2346,2025-05-14 11:40:32,Model B,FALSE,NA,905,293.84561219358915,FALSE
2347,2025-05-14 11:55:07,Model B,FALSE,2,1030,205.48432577015228,TRUE
2348,2025-05-14 11:55:11,Model A,FALSE,3,3026,1142.8890689893644,FALSE
2349,2025-05-14 11:55:26,Model B,FALSE,4,1464,390.54872744950467,FALSE
2350,2025-05-14 11:55:40,Model B,FALSE,3,6509,1489.8779293479902,FALSE
2351,2025-05-14 12:00:33,Model A,FALSE,3,969,257.90922711395984,FALSE
2352,2025-05-14 12:00:56,Model A,TRUE,5,2072,628.3823190654357,FALSE
2353,2025-05-14 12:05:48,Model B,FALSE,5,5743,1064.0331959674834,FALSE
2354,2025-05-14 12:10:22,Model A,TRUE,1,1075,201.2707915832854,TRUE
2355,2025-05-14 12:10:55,Model B,FALSE,2,1406,388.5745402257257,FALSE
2356,2025-05-14 12:15:51,Model B,FALSE,3,834,231.67207212032105,FALSE
2357,2025-05-14 12:25:42,Model A,FALSE,4,1982,516.4572193634756,FALSE
2358,2025-05-14 12:25:46,Model B,FALSE,1,920,230.23078679053054,FALSE
2359,2025-05-14 12:30:15,Model B,FALSE,3,1703,535.3076189970326,FALSE
2360,2025-05-14 12:30:56,Model A,FALSE,4,2814,499.66338240445157,FALSE
2361,2025-05-14 12:35:38,Model A,FALSE,3,3529,1133.5189124498322,TRUE
2362,2025-05-14 12:40:22,Model A,FALSE,NA,746,139.4711466745256,FALSE
2363,2025-05-14 12:50:33,Model A,FALSE,2,840,202.04056529813656,FALSE
2364,2025-05-14 12:50:51,Model A,FALSE,4,5715,1828.557560484649,FALSE
2365,2025-05-14 12:55:40,Model A,FALSE,2,853,323.1836560827921,FALSE
2366,2025-05-14 13:25:17,Model B,FALSE,5,831,307.97022175669167,FALSE
2367,2025-05-14 13:25:20,Model A,TRUE,3,3630,1145.0538188497148,FALSE
2368,2025-05-14 13:25:48,Model A,TRUE,4,3504,755.3937609915585,FALSE
2369,2025-05-14 13:35:04,Model B,FALSE,4,1773,441.3471765419,FALSE
2370,2025-05-14 13:35:19,Model B,FALSE,3,2572,783.5916911144116,FALSE
2371,2025-05-14 13:35:49,Model B,FALSE,3,840,299.8073005018105,FALSE
2372,2025-05-14 14:00:26,Model A,FALSE,2,1221,364.08665544641434,FALSE
2373,2025-05-14 14:00:41,Model A,TRUE,4,1994,598.89390910906,FALSE
2374,2025-05-14 14:10:06,Model A,FALSE,4,5933,1513.264669945288,FALSE
2375,2025-05-14 14:10:42,Model A,TRUE,4,732,226.1425546838625,FALSE
2376,2025-05-14 14:15:13,Model B,FALSE,5,570,130.40082931136735,FALSE
2377,2025-05-14 14:40:50,Model B,FALSE,4,4603,1265.2556515944761,FALSE
2378,2025-05-14 14:45:49,Model A,FALSE,1,4395,850.0713874073778,FALSE
2379,2025-05-14 14:55:55,Model B,TRUE,1,7697,1709.9495375900337,FALSE
2380,2025-05-14 15:00:23,Model A,FALSE,4,2003,670.1448711273653,FALSE
2381,2025-05-14 15:10:14,Model A,FALSE,2,554,217.37423942830327,FALSE
2382,2025-05-14 15:40:14,Model A,FALSE,5,2479,629.2440121313588,FALSE
2383,2025-05-14 15:40:39,Model A,FALSE,4,1007,201.22557215766128,TRUE
2384,2025-05-14 15:40:42,Model B,FALSE,5,1292,256.8719009883097,FALSE
2385,2025-05-14 15:40:44,Model B,TRUE,2,281,59.46037704221211,TRUE
2386,2025-05-14 15:45:21,Model B,FALSE,4,2370,493.62854150229896,FALSE
2387,2025-05-14 15:45:40,Model A,FALSE,3,1360,427.1977889006397,FALSE
2388,2025-05-14 15:50:32,Model A,FALSE,4,662,185.56029382373953,FALSE
2389,2025-05-14 16:00:56,Model B,FALSE,5,1154,328.62569003587544,FALSE
2390,2025-05-14 16:05:08,Model A,FALSE,2,576,181.20791017775773,FALSE
2391,2025-05-14 16:15:54,Model B,FALSE,1,875,287.6826364491606,FALSE
2392,2025-05-14 16:20:19,Model B,FALSE,3,7612,2028.7183505312094,FALSE
2393,2025-05-14 16:25:08,Model A,FALSE,5,1467,279.8790495113279,FALSE
2394,2025-05-14 16:25:12,Model A,FALSE,NA,6172,2016.461683586537,FALSE
2395,2025-05-14 16:35:02,Model B,FALSE,2,973,237.34624761811202,FALSE
2396,2025-05-14 16:40:18,Model B,FALSE,1,3509,614.4307955756989,FALSE
2397,2025-05-14 16:40:41,Model B,FALSE,2,652,190.1909764975049,FALSE
2398,2025-05-14 16:40:53,Model A,FALSE,5,2033,535.3185717767009,FALSE
2399,2025-05-14 16:45:19,Model B,TRUE,1,1615,492.76116838301397,FALSE
2400,2025-05-14 16:50:02,Model A,TRUE,4,895,292.0679976296532,FALSE
2401,2025-05-14 16:50:40,Model A,FALSE,1,1773,450.7777906048079,FALSE
2402,2025-05-14 16:50:56,Model A,TRUE,NA,4487,1081.4715946547785,FALSE
2403,2025-05-14 17:00:19,Model A,FALSE,1,911,142.0859428226854,FALSE
2404,2025-05-14 17:05:17,Model A,FALSE,3,614,250.82429098845995,TRUE
2405,2025-05-14 17:15:29,Model A,FALSE,4,678,171.57902347565462,FALSE
2406,2025-05-14 17:25:01,Model B,TRUE,3,1270,254.78252313890346,FALSE
2407,2025-05-14 17:25:13,Model A,TRUE,3,757,286.52814762137825,TRUE
2408,2025-05-14 17:25:49,Model B,FALSE,5,655,129.7973543096862,TRUE
2409,2025-05-14 17:30:30,Model B,FALSE,2,805,290.8311407189402,FALSE
2410,2025-05-14 17:30:57,Model B,FALSE,4,2057,406.3102104263167,FALSE
2411,2025-05-14 17:35:42,Model A,FALSE,3,1434,415.5569841648974,FALSE
2412,2025-05-14 17:35:49,Model A,FALSE,5,272,81.51629506549726,FALSE
2413,2025-05-14 17:40:29,Model B,FALSE,2,1122,212.79729520630062,FALSE
2414,2025-05-14 17:40:44,Model B,FALSE,4,973,201.89819757960117,TRUE
2415,2025-05-14 17:45:05,Model A,FALSE,3,939,250.5238754081313,FALSE
2416,2025-05-14 17:45:39,Model B,FALSE,5,758,220.3045837258623,TRUE
2417,2025-05-14 17:55:28,Model A,FALSE,2,2566,521.835628698275,FALSE
2418,2025-05-14 18:10:26,Model A,TRUE,2,701,122.68182051654287,TRUE
2419,2025-05-14 18:10:43,Model B,FALSE,4,1256,244.85323898480914,FALSE
2420,2025-05-14 18:15:41,Model A,FALSE,3,2169,555.6188569825052,TRUE
2421,2025-05-14 18:15:49,Model A,FALSE,3,1559,345.69357023688883,FALSE
2422,2025-05-14 18:15:56,Model B,FALSE,4,1195,229.78724686080952,FALSE
2423,2025-05-14 18:20:19,Model A,FALSE,5,649,195.39781555730536,FALSE
2424,2025-05-14 18:20:34,Model A,FALSE,4,461,190.11142235137862,FALSE
2425,2025-05-14 18:20:42,Model A,FALSE,NA,797,131.06415825779817,FALSE
2426,2025-05-14 18:20:45,Model A,TRUE,4,1897,643.9900447697809,FALSE
2427,2025-05-14 18:25:41,Model A,FALSE,4,909,188.80921949099962,FALSE
2428,2025-05-14 18:25:43,Model A,FALSE,4,1072,252.16402364441734,FALSE
2429,2025-05-14 18:30:26,Model A,FALSE,2,1198,256.8463638255361,FALSE
2430,2025-05-14 18:35:44,Model A,FALSE,4,2344,500.0351296583614,FALSE
2431,2025-05-14 18:40:13,Model A,TRUE,1,820,322.2565854593319,FALSE
2432,2025-05-14 18:40:18,Model A,FALSE,4,843,241.79439252522394,FALSE
2433,2025-05-14 18:40:46,Model B,FALSE,4,2009,371.44312692024886,FALSE
2434,2025-05-14 18:45:29,Model A,TRUE,NA,1068,326.63821772910495,FALSE
2435,2025-05-14 18:45:40,Model B,FALSE,4,1739,579.478177550727,FALSE
2436,2025-05-14 18:50:17,Model A,FALSE,5,1373,338.39879129787806,FALSE
2437,2025-05-14 19:00:04,Model A,FALSE,3,3507,874.9665050024491,TRUE
2438,2025-05-14 19:00:37,Model A,FALSE,4,1767,331.38172154693075,FALSE
2439,2025-05-14 19:05:10,Model A,FALSE,2,888,199.2507434514886,FALSE
2440,2025-05-14 19:05:12,Model B,FALSE,3,1069,373.0290096602185,TRUE
2441,2025-05-14 19:05:39,Model B,FALSE,4,2010,447.8979005404407,FALSE
2442,2025-05-14 19:10:06,Model A,FALSE,4,1347,317.00798909983035,FALSE
2443,2025-05-14 19:10:09,Model A,FALSE,4,NA,NA,FALSE
2444,2025-05-14 19:15:20,Model B,FALSE,4,NA,NA,FALSE
2445,2025-05-14 19:15:22,Model B,FALSE,2,2035,508.85923937936843,FALSE
2446,2025-05-14 19:15:31,Model A,TRUE,4,682,147.7471536620427,TRUE
2447,2025-05-14 19:15:32,Model B,FALSE,3,1856,542.3456331848403,FALSE
2448,2025-05-14 19:15:38,Model A,FALSE,4,683,127.58119706690567,FALSE
2449,2025-05-14 19:20:03,Model B,FALSE,1,1406,443.9914639556732,FALSE
2450,2025-05-14 19:20:06,Model A,TRUE,2,1600,360.41627297672835,FALSE
2451,2025-05-14 19:25:24,Model B,FALSE,4,443,87.9299581608669,FALSE
2452,2025-05-14 19:30:22,Model A,FALSE,5,1099,347.99681588759796,FALSE
2453,2025-05-14 19:35:06,Model A,FALSE,5,1189,242.89117536196215,FALSE
2454,2025-05-14 19:35:07,Model A,FALSE,4,632,195.1195535297755,FALSE
2455,2025-05-14 19:35:08,Model B,FALSE,5,1108,206.6197833460086,FALSE
2456,2025-05-14 19:35:10,Model A,FALSE,2,4873,1180.7334079023333,FALSE
2457,2025-05-14 19:35:15,Model A,FALSE,2,683,133.51527351160792,FALSE
2458,2025-05-14 19:35:46,Model A,FALSE,4,1601,516.7566766057496,FALSE
2459,2025-05-14 19:40:05,Model B,FALSE,1,791,187.6742216127541,FALSE
2460,2025-05-14 19:40:10,Model B,FALSE,2,631,220.86588373137934,FALSE
2461,2025-05-14 19:40:52,Model A,TRUE,2,2140,723.169215704261,FALSE
2462,2025-05-14 19:45:01,Model A,FALSE,4,1082,282.4001269296597,FALSE
2463,2025-05-14 19:50:18,Model A,FALSE,4,9950,3187.933516859932,FALSE
2464,2025-05-14 19:55:09,Model A,FALSE,5,570,147.07858700461853,FALSE
2465,2025-05-14 19:55:11,Model A,FALSE,5,1263,302.3664391603014,FALSE
2466,2025-05-14 19:55:41,Model A,FALSE,4,1055,271.3428489196274,FALSE
2467,2025-05-14 20:00:03,Model B,FALSE,NA,494,155.4735211021259,FALSE
2468,2025-05-14 20:05:17,Model A,TRUE,3,1792,432.57954778248853,FALSE
2469,2025-05-14 20:10:17,Model A,FALSE,3,1534,441.22066017971827,FALSE
2470,2025-05-14 20:15:58,Model B,FALSE,3,1419,338.6448067074405,FALSE
2471,2025-05-14 20:20:51,Model B,FALSE,4,1016,209.68207047932052,TRUE
2472,2025-05-14 20:25:00,Model A,FALSE,5,9977,2711.921311671366,TRUE
2473,2025-05-14 20:25:19,Model A,FALSE,5,1032,403.9322103880422,FALSE
2474,2025-05-14 20:25:19,Model A,TRUE,1,770,157.65616981149824,FALSE
2475,2025-05-14 20:25:30,Model A,FALSE,NA,1392,282.74327917099345,FALSE
2476,2025-05-14 20:25:59,Model B,TRUE,4,829,178.6637894560616,FALSE
2477,2025-05-14 20:25:59,Model A,FALSE,4,282,71.2159543190256,FALSE
2478,2025-05-14 20:30:35,Model B,TRUE,5,1396,456.7565713160087,FALSE
2479,2025-05-14 20:35:49,Model B,FALSE,4,1062,283.6181904044411,FALSE
2480,2025-05-14 20:40:57,Model B,FALSE,5,1719,370.0375510473174,FALSE
2481,2025-05-14 20:45:20,Model A,TRUE,3,1614,341.5737900878055,FALSE
2482,2025-05-14 20:50:57,Model A,FALSE,4,1374,210.65966002525224,FALSE
2483,2025-05-14 20:50:59,Model A,TRUE,4,983,320.0592231921478,TRUE
2484,2025-05-14 20:55:09,Model B,FALSE,3,786,142.06582050523258,FALSE
2485,2025-05-14 20:55:49,Model B,FALSE,1,1734,650.8731250714169,FALSE
2486,2025-05-14 21:05:12,Model B,FALSE,5,3208,673.6780336518235,FALSE
2487,2025-05-14 21:05:49,Model A,FALSE,3,735,149.27046530461257,FALSE
2488,2025-05-14 21:25:28,Model B,TRUE,NA,2365,858.5453927866174,FALSE
2489,2025-05-14 21:35:58,Model B,FALSE,NA,3348,906.8828113391319,FALSE
2490,2025-05-14 21:40:14,Model B,FALSE,4,12000,3148.013334812778,FALSE
2491,2025-05-14 21:40:57,Model B,FALSE,4,954,324.2871917516857,FALSE
2492,2025-05-14 21:50:52,Model B,FALSE,1,1281,394.18750117685727,FALSE
2493,2025-05-14 22:00:28,Model A,FALSE,3,1136,298.45322215699315,FALSE
2494,2025-05-14 22:05:35,Model A,FALSE,3,1040,436.598312448918,FALSE
2495,2025-05-14 22:15:42,Model B,FALSE,3,900,256.92464946610426,FALSE
2496,2025-05-14 22:20:03,Model B,FALSE,3,1954,765.1411937571903,FALSE
2497,2025-05-14 22:20:32,Model B,TRUE,1,788,148.1624174392143,TRUE
2498,2025-05-14 22:30:38,Model A,FALSE,1,839,164.34915517425904,FALSE
2499,2025-05-14 22:40:20,Model B,FALSE,4,1260,280.6955800488597,FALSE
2500,2025-05-14 22:40:59,Model A,TRUE,4,737,119.1202392653501,FALSE
2501,2025-05-14 23:00:45,Model B,FALSE,3,1441,255.53194661415063,FALSE
2502,2025-05-14 23:20:31,Model B,FALSE,4,1526,453.1757930686177,FALSE
2503,2025-05-14 23:20:43,Model A,FALSE,2,466,188.25739182025805,FALSE
2504,2025-05-14 23:45:19,Model A,TRUE,4,1000,336.4843048840787,FALSE
2505,2025-05-14 23:50:11,Model B,FALSE,3,2244,469.5076653490464,FALSE
2506,2025-05-14 23:50:40,Model B,FALSE,2,1487,263.8941462182578,FALSE
2507,2025-05-15 00:05:47,Model A,FALSE,1,1653,640.655629825394,FALSE
2508,2025-05-15 00:05:48,Model A,FALSE,4,692,201.54600143779783,FALSE
2509,2025-05-15 00:05:58,Model A,FALSE,5,597,199.9550782835609,FALSE
2510,2025-05-15 00:15:16,Model A,FALSE,2,1889,427.7192627054821,FALSE
2511,2025-05-15 00:20:00,Model A,TRUE,5,614,168.21107786935835,TRUE
2512,2025-05-15 00:20:41,Model B,FALSE,5,2492,472.53225557738165,FALSE
2513,2025-05-15 00:25:01,Model A,FALSE,5,4395,1484.802127702017,FALSE
2514,2025-05-15 00:30:23,Model A,FALSE,NA,NA,NA,FALSE
2515,2025-05-15 00:30:43,Model B,FALSE,2,1424,371.59772965113115,FALSE
2516,2025-05-15 00:45:16,Model B,TRUE,3,602,86.48513002476736,FALSE
2517,2025-05-15 00:50:37,Model A,FALSE,NA,1564,464.92413425992714,FALSE
2518,2025-05-15 01:20:22,Model A,FALSE,5,2111,689.7634837433741,TRUE
2519,2025-05-15 02:45:58,Model B,FALSE,5,712,139.9626099089562,FALSE
2520,2025-05-15 03:45:14,Model A,FALSE,5,1090,362.5888772030881,FALSE
2521,2025-05-15 03:45:59,Model A,FALSE,3,NA,NA,FALSE
2522,2025-05-15 04:00:05,Model A,FALSE,2,1265,309.6041408729503,FALSE
2523,2025-05-15 04:10:43,Model A,TRUE,5,943,190.49455854473717,FALSE
2524,2025-05-15 04:40:58,Model B,TRUE,5,NA,NA,FALSE
2525,2025-05-15 05:20:52,Model B,FALSE,5,627,150.56443024069324,FALSE
2526,2025-05-15 05:40:36,Model B,FALSE,3,1135,274.7858609399751,FALSE
2527,2025-05-15 06:15:23,Model B,FALSE,3,1227,263.55294810703754,FALSE
2528,2025-05-15 06:40:31,Model B,FALSE,4,443,175.5739612322939,FALSE
2529,2025-05-15 07:00:21,Model A,TRUE,NA,1044,172.43210508707506,FALSE
2530,2025-05-15 07:05:26,Model A,FALSE,5,723,141.26366610632797,FALSE
2531,2025-05-15 07:10:07,Model A,FALSE,5,3533,1109.0896028165178,FALSE
2532,2025-05-15 07:15:43,Model A,FALSE,2,1775,721.0026310305917,FALSE
2533,2025-05-15 07:25:34,Model A,FALSE,5,1865,568.1965278798712,FALSE
2534,2025-05-15 07:30:10,Model B,FALSE,4,594,54.111682293309926,FALSE
2535,2025-05-15 07:40:49,Model A,FALSE,NA,1138,383.5561013477702,FALSE
2536,2025-05-15 07:45:38,Model A,FALSE,3,503,115.50440633006036,FALSE
2537,2025-05-15 07:45:57,Model B,TRUE,3,1905,384.32127942088545,FALSE
2538,2025-05-15 07:50:35,Model A,FALSE,3,883,290.43495519627663,FALSE
2539,2025-05-15 07:55:41,Model B,FALSE,5,2065,501.9137407520716,FALSE
2540,2025-05-15 07:55:42,Model B,FALSE,4,599,169.0043908133981,FALSE
2541,2025-05-15 08:00:05,Model A,FALSE,1,2425,742.2778975532627,FALSE
2542,2025-05-15 08:15:12,Model B,TRUE,1,858,212.50173951689405,FALSE
2543,2025-05-15 08:15:26,Model A,FALSE,5,1879,381.5920054267146,FALSE
2544,2025-05-15 08:15:30,Model A,TRUE,4,939,224.7843168601267,FALSE
2545,2025-05-15 08:25:35,Model B,FALSE,3,660,202.28709459801547,FALSE
2546,2025-05-15 08:25:45,Model B,FALSE,4,359,144.44008965505316,FALSE
2547,2025-05-15 08:35:41,Model B,FALSE,3,1208,415.90403753080165,FALSE
2548,2025-05-15 08:35:47,Model A,FALSE,4,3256,816.1092424364261,FALSE
2549,2025-05-15 08:45:29,Model A,FALSE,4,1264,276.510528491945,FALSE
2550,2025-05-15 08:50:39,Model B,FALSE,5,1388,278.6207471368481,FALSE
2551,2025-05-15 08:55:11,Model A,FALSE,1,3062,1148.0768000622013,FALSE
2552,2025-05-15 09:00:23,Model A,FALSE,1,1044,357.9998149731939,TRUE
2553,2025-05-15 09:00:45,Model A,FALSE,4,739,143.74931178025426,FALSE
2554,2025-05-15 09:00:57,Model B,FALSE,3,1446,242.14450886768464,FALSE
2555,2025-05-15 09:05:04,Model A,TRUE,5,1164,353.1354189821441,FALSE
2556,2025-05-15 09:05:25,Model B,FALSE,5,1011,220.96856301482117,FALSE
2557,2025-05-15 09:05:35,Model A,FALSE,3,1366,318.35473998493796,FALSE
2558,2025-05-15 09:10:00,Model B,FALSE,5,1025,212.8866268024492,FALSE
2559,2025-05-15 09:10:02,Model A,FALSE,4,779,152.31948812935352,FALSE
2560,2025-05-15 09:15:36,Model A,FALSE,2,468,128.1990017685171,FALSE
2561,2025-05-15 09:20:07,Model B,FALSE,3,705,119.9701717316724,FALSE
2562,2025-05-15 09:20:17,Model A,FALSE,3,813,329.3967386837786,FALSE
2563,2025-05-15 09:20:45,Model A,FALSE,1,1397,483.7463426435763,FALSE
2564,2025-05-15 09:20:51,Model A,FALSE,3,1050,258.6750897425951,FALSE
2565,2025-05-15 09:35:05,Model B,TRUE,5,794,343.67941833448793,FALSE
2566,2025-05-15 09:35:13,Model B,FALSE,5,1600,382.9722164632056,FALSE
2567,2025-05-15 09:45:47,Model B,FALSE,4,1224,204.84049537975451,FALSE
2568,2025-05-15 09:45:53,Model B,FALSE,2,2242,452.6830514357463,FALSE
2569,2025-05-15 09:50:09,Model B,FALSE,2,784,225.86575222243522,FALSE
2570,2025-05-15 09:50:20,Model B,FALSE,3,2303,524.8768003974833,FALSE
2571,2025-05-15 09:50:51,Model B,FALSE,5,843,143.32072762052624,FALSE
2572,2025-05-15 10:00:04,Model B,FALSE,4,NA,NA,TRUE
2573,2025-05-15 10:00:22,Model B,FALSE,5,960,236.7902778111681,FALSE
2574,2025-05-15 10:00:53,Model B,FALSE,3,2033,583.5954649409894,FALSE
2575,2025-05-15 10:05:32,Model A,TRUE,5,1558,330.51553033807215,FALSE
2576,2025-05-15 10:10:00,Model B,FALSE,NA,1103,330.88340773414455,FALSE
2577,2025-05-15 10:15:26,Model A,FALSE,4,663,194.04517534518607,FALSE
2578,2025-05-15 10:20:22,Model A,FALSE,2,1391,272.95857794497186,FALSE
2579,2025-05-15 10:20:26,Model A,FALSE,4,2101,555.0369976687598,FALSE
2580,2025-05-15 10:20:54,Model B,FALSE,4,1120,330.3837498305344,FALSE
2581,2025-05-15 10:20:55,Model B,TRUE,4,1059,238.0388797768679,FALSE
2582,2025-05-15 10:25:26,Model B,FALSE,NA,3374,760.2524577013163,FALSE
2583,2025-05-15 10:30:17,Model A,FALSE,4,764,267.81305550694475,FALSE
2584,2025-05-15 10:30:40,Model B,FALSE,4,1020,176.78981125862137,FALSE
2585,2025-05-15 10:35:20,Model A,FALSE,5,868,341.8099941692651,FALSE
2586,2025-05-15 10:35:57,Model A,FALSE,3,9441,3104.890919628671,FALSE
2587,2025-05-15 10:40:19,Model A,FALSE,5,2063,773.8199923390597,FALSE
2588,2025-05-15 10:45:18,Model B,FALSE,5,1452,394.9762202325187,FALSE
2589,2025-05-15 10:45:53,Model A,FALSE,5,996,174.10576943953654,FALSE
2590,2025-05-15 10:45:53,Model A,FALSE,4,2337,444.67296719786765,FALSE
2591,2025-05-15 10:50:28,Model B,FALSE,4,1826,698.0963938201996,FALSE
2592,2025-05-15 11:00:10,Model A,FALSE,4,1482,552.7405090620033,FALSE
2593,2025-05-15 11:05:19,Model A,FALSE,3,1121,278.2471302006869,FALSE
2594,2025-05-15 11:10:13,Model B,FALSE,5,1356,472.1087772461734,FALSE
2595,2025-05-15 11:10:38,Model B,FALSE,5,448,81.2699732155313,FALSE
2596,2025-05-15 11:10:56,Model A,FALSE,3,295,26.182635153218854,FALSE
2597,2025-05-15 11:15:13,Model B,FALSE,4,1679,511.2241448496586,TRUE
2598,2025-05-15 11:20:01,Model B,FALSE,5,2637,454.10431384605664,FALSE
2599,2025-05-15 11:25:24,Model B,FALSE,1,855,195.4838469300297,TRUE
2600,2025-05-15 11:35:21,Model B,FALSE,3,2797,586.4449268187675,FALSE
2601,2025-05-15 11:40:24,Model B,TRUE,4,1766,617.4185600490001,FALSE
2602,2025-05-15 11:45:03,Model B,FALSE,3,2663,682.4751006082012,FALSE
2603,2025-05-15 11:45:24,Model B,FALSE,2,2647,756.0530455109159,FALSE
2604,2025-05-15 12:00:20,Model A,FALSE,1,1023,205.18787198896896,FALSE
2605,2025-05-15 12:15:40,Model B,TRUE,4,1599,246.35451369086982,FALSE
2606,2025-05-15 12:20:07,Model B,TRUE,2,1312,289.07792773148475,FALSE
2607,2025-05-15 12:20:13,Model B,FALSE,5,740,147.457776131727,FALSE
2608,2025-05-15 12:20:35,Model B,FALSE,1,1415,430.66145931086845,FALSE
2609,2025-05-15 12:30:15,Model A,FALSE,1,956,281.43635876835333,FALSE
2610,2025-05-15 12:35:38,Model A,FALSE,5,1945,521.5212834725234,FALSE
2611,2025-05-15 13:00:47,Model B,FALSE,5,4635,947.3523135368783,FALSE
2612,2025-05-15 13:00:57,Model A,TRUE,5,1267,336.66328981167896,FALSE
2613,2025-05-15 13:10:21,Model A,TRUE,5,2587,734.4006482592296,TRUE
2614,2025-05-15 13:15:30,Model B,FALSE,5,1571,281.78747753157995,TRUE
2615,2025-05-15 13:15:55,Model A,TRUE,NA,2921,688.1746937136104,FALSE
2616,2025-05-15 13:30:40,Model A,FALSE,4,334,50.28776712833765,FALSE
2617,2025-05-15 13:35:13,Model B,FALSE,3,1833,669.2620051299583,FALSE
2618,2025-05-15 13:40:17,Model A,FALSE,2,524,42.34165363262613,FALSE
2619,2025-05-15 13:45:58,Model A,FALSE,3,1606,459.8769235045473,FALSE
2620,2025-05-15 13:50:51,Model B,FALSE,2,726,131.8669279693687,FALSE
2621,2025-05-15 14:05:17,Model B,FALSE,3,1130,465.30128181978034,FALSE
2622,2025-05-15 14:30:12,Model A,FALSE,4,1381,506.8667371320656,FALSE
2623,2025-05-15 14:40:07,Model A,FALSE,3,6629,1329.813159012556,FALSE
2624,2025-05-15 14:50:07,Model B,FALSE,4,1206,196.37896339324257,FALSE
2625,2025-05-15 15:00:52,Model B,FALSE,2,2438,541.6442128614933,FALSE
2626,2025-05-15 15:30:06,Model A,TRUE,3,1778,302.28444931070294,FALSE
2627,2025-05-15 15:40:10,Model A,FALSE,4,2240,744.5906461731514,FALSE
2628,2025-05-15 15:50:22,Model A,FALSE,NA,914,208.28789258525984,FALSE
2629,2025-05-15 15:55:48,Model B,TRUE,2,217,49.215593561003445,FALSE
2630,2025-05-15 16:00:21,Model B,FALSE,1,820,131.70083714602566,FALSE
2631,2025-05-15 16:15:39,Model B,TRUE,4,1414,593.7529932109038,FALSE
2632,2025-05-15 16:15:44,Model A,TRUE,5,1156,477.8472517105026,FALSE
2633,2025-05-15 16:20:37,Model A,TRUE,4,744,193.25795021720248,FALSE
2634,2025-05-15 16:20:43,Model A,FALSE,5,831,199.0917246320353,TRUE
2635,2025-05-15 16:30:38,Model B,FALSE,5,1317,433.5679019068081,FALSE
